stop_id,stop_name,stop_lat,stop_lon
10267,'s-Hertogenbosch,51.69054,5.293723
376,'s-Hertogenbosch,51.69054,5.293723
10909,Aachen Hbf,50.7678,6.091499
1235,Aachen Hbf,50.7678,6.091499
1364,Aachen Hbf,50.7678,6.091499
3102,Aachen Hbf,50.7678,6.091499
3977,Aachen Hbf,50.7678,6.091499
4757,Aachen Hbf,50.7678,6.091499
7847,Aachen Hbf,50.7678,6.091499
3283,Aachen Schanz,50.769863,6.07384
8167,Aachen Schanz,50.769863,6.07384
12736,Aachen Süd(Gr),50.731915,6.04541
3641,Aachen West,50.78036,6.070715
5503,Aachen West,50.78036,6.070715
5461,Aachen-Rothe Erde,50.770203,6.116475
7975,Aachen-Rothe Erde,50.770203,6.116475
12352,Aalen Hbf,48.841015,10.096271
12520,Aalen Hbf,48.841015,10.096271
5537,Aalen Hbf,48.841015,10.096271
6152,Aalen Hbf,48.841015,10.096271
8919,Aalen Hbf,48.841015,10.096271
6770,Aarhus,56.150074,10.204997
12017,Abenden,50.671085,6.476459
1143,Abensberg,48.819454,11.84662
3024,Abensberg,48.819454,11.84662
13319,Abzw. Einthal,48.952934,12.168058
4240,Achern,48.63399,8.065324
6440,Achern,48.63399,8.065324
9659,Achern,48.63399,8.065324
9926,Achern,48.63399,8.065324
4883,Achern Bahnhof,48.633778,8.065353
10197,Achern Stadt,48.625736,8.067706
8467,Achern Stadt,48.62553,8.068048
5072,Achim,53.01599,9.030447
9072,Achim,53.01599,9.030447
2031,Achkarren,48.06009,7.60787
7687,Achkarren Bahnhof,48.05957,7.608039
1057,Achmer,52.39048,7.94216
6682,Achmer,52.39048,7.94216
4289,Achterwehr,54.314915,9.964024
13269,Adelebsen,51.57769,9.760044
8230,Adelebsen,51.57769,9.760044
4767,Adelschlag,48.84076,11.211443
845,Adelschlag,48.84076,11.211443
1562,Adelsdorf(Mittelfr),49.474945,10.687041
11032,Adelsheim Nord,49.42149,9.392754
5996,Adelsheim Nord,49.42149,9.392754
105,Adelsheim Ost,49.403122,9.395127
11861,Adelsheim Ost,49.403122,9.395127
10015,Adorf(Erzgeb),50.76385,12.873666
2142,Adorf(Vogtl),50.324394,12.260678
3445,Adorf(Vogtl),50.324394,12.260678
6969,Adorf(Vogtl),50.324394,12.260678
4811,Agatharied,47.765606,11.824472
11793,Agathenburg,53.56411,9.531244
2148,Agathenburg,53.56411,9.531244
7772,Aglasterhausen,49.350098,8.990838
10150,Aha,47.833225,8.134349
5894,Aha,47.833225,8.134349
9480,Ahaus,52.08168,7.016453
718,Ahlbeck Grenze,53.921967,14.215549
5583,Ahlbeck Ostseetherme,53.944427,14.177287
11028,Ahlen(Westf),51.761063,7.895488
8675,Ahlen(Westf),51.761063,7.895488
13302,Ahlhorn,52.899323,8.209429
2331,Ahlhorn,52.899323,8.209429
6742,Ahlten,52.37606,9.904613
12186,Ahnatal-Casselbreite Gl.1 Ri. Kassel,51.36284,9.433889
919,Ahnatal-Casselbreite Gl.1 Ri. Wolfhagen,51.36284,9.433889
760,Ahnatal-Heckershausen Gl.1 Ri. Kassel,51.362988,9.422978
7621,Ahnatal-Heckershausen Gl.2 Ri. Wolfhagen,51.362988,9.422978
5347,Ahnatal-Weimar,51.36363,9.391588
11489,Ahnatal-Weimar Gl.1 Ri. Kassel,51.363632,9.392114
11552,Ahnatal-Weimar Gl.1 Ri.Wolfhagen,51.363632,9.392114
3154,Ahrensburg,53.66917,10.236206
3792,Ahrensburg,53.66917,10.236206
6191,Ahrensburg,53.66917,10.236206
9642,Ahrensburg,53.66917,10.236206
11537,Ahrensburg-Gartenholz,53.68848,10.251786
517,Ahrensburg-Gartenholz,53.68848,10.251786
11491,Ahrensfelde,52.571377,13.565154
1411,Ahrensfelde Friedhof,52.580883,13.573316
8354,Ahrensfelde Nord,52.590687,13.581985
11654,Ahrweiler,50.546543,7.107071
6016,Aich(Niederbay),48.417316,12.398163
12834,Aichach,48.461117,11.122721
7138,Aichach,48.461117,11.122721
11153,Aichstetten,47.887882,10.07494
3114,Aichstetten,47.887882,10.07494
1747,Aix-en-Provence TGV,43.45517,5.317224
4336,Albbruck,47.592236,8.131774
6594,Albbruck,47.592236,8.131774
3382,Albersdorf,54.14632,9.292151
4018,Albersweiler(Pfalz),49.21847,8.024464
13687,Albig,49.771374,8.116579
7336,Albig,49.771374,8.116579
11610,Albrechtshof,52.549397,13.128917
6764,Albrechtshof,52.549397,13.128917
10697,Albshausen,50.545715,8.434869
11130,Albshausen,50.545715,8.434869
4291,Albsheim(Eis),49.58075,8.179166
1970,Albstadt-Ebingen,48.21029,9.026962
8719,Albstadt-Ebingen,48.21029,9.026962
3,Albstadt-Ebingen West,48.21139,8.99698
8830,Albstadt-Ebingen West,48.21139,8.99698
834,Albstadt-Laufen Ort,48.22286,8.917316
6597,Albstadt-Lautlingen,48.21364,8.95462
3153,Aldekerk,51.43576,6.412542
6564,Aldekerk,51.43576,6.412542
11760,Aldingen(b Spaichingen),48.095844,8.713033
4758,Aldingen(b Spaichingen),48.095844,8.713033
2576,Aletshausen,48.201313,10.383631
2299,Alfeld(Leine),51.98142,9.817779
6438,Alfeld(Leine),51.98142,9.817779
10274,Alfter-Impekoven,50.711018,7.019831
7610,Alfter-Impekoven,50.711018,7.019831
10201,Alfter-Witterschlick,50.689697,7.026083
3346,Alfter-Witterschlick,50.689697,7.026083
2380,Algermissen,52.251965,9.96666
397,Algermissen,52.251965,9.96666
7151,Alheim-Heinebach Gl. 1 Ri. Kassel,51.045612,9.664914
8530,Aligse,52.40346,9.979349
9151,Aligse,52.40346,9.979349
5371,Alken st(DK),56.0526,9.845772
17,Allendorf(Dillkr),50.743813,8.185486
13479,Allensbach,47.714462,9.068852
9872,Allensbach,47.714462,9.068852
13372,Allerheiligenhöfe,47.26903,11.352969
13259,Allersberg(Rothsee),49.26213,11.212573
826,Allersberg(Rothsee),49.26213,11.212573
9482,Allersberg(Rothsee),49.26213,11.212573
1955,Allmendingen,48.327736,9.722382
4947,Allmendingen,48.327736,9.722382
6766,Alpen,51.583393,6.518041
13702,Alpirsbach,48.343807,8.398251
2095,Alpirsbach,48.343807,8.398251
10463,Alpirsbach Bahnhof,48.343884,8.398233
10777,Alpirsbach Bahnhof,48.34392,8.398197
13572,Alsdorf Poststraße,50.855747,6.197075
10306,Alsdorf(Westerw),50.78089,7.890486
10017,Alsdorf-Annapark,50.870518,6.156661
837,Alsdorf-Busch,50.876587,6.140586
8682,Alsdorf-Kellersberg,50.867527,6.167354
5449,Alsdorf-Mariadorf,50.861977,6.188454
13124,Alsenz,49.727493,7.817189
8863,Alsenz,49.727493,7.817189
9736,Alsenz,49.727493,7.817189
11395,Alsfeld(Oberhess),50.75096,9.264297
4260,Alsfeld(Oberhess),50.75096,9.264297
5895,Alsfeld(Oberhess),50.75096,9.264297
13257,Alsheim,49.76553,8.342462
1346,Alsheim,49.76553,8.342462
3928,Alsheim,49.76553,8.342462
10141,Alt Hüttendorf,52.957592,13.783574
10843,Alt Rosenthal,52.550404,14.278627
12581,Alt Rosenthal,52.550404,14.278627
12094,Altbach,48.720394,9.382384
9942,Altbach,48.720394,9.382384
10628,Altdorf West,49.391148,11.341467
12262,Altdorf(b Nürnberg),49.390007,11.35353
1711,Altdorf(b Nürnberg),49.390007,11.35353
11429,Altdöbern,51.65278,14.009236
9456,Alte Veste,49.454323,10.972363
13089,Altefähr,54.322926,13.14101
3010,Altefähr,54.322926,13.14101
797,Altenau(Bay),47.648365,11.017375
4712,Altenbach,51.35587,12.682324
8461,Altenbach,51.35587,12.682324
13419,Altenbamberg,49.786858,7.830745
8307,Altenbamberg,49.786858,7.830745
12808,Altenbeken,51.766434,8.943319
12897,Altenbeken,51.766434,8.943319
36,Altenbeken,51.766434,8.943319
3945,Altenbeken,51.766434,8.943319
5027,Altenbeken,51.766434,8.943319
10564,Altenberge,52.052258,7.481303
5240,Altenberge,52.052258,7.481303
3068,Altenburg,50.996647,12.444019
3756,Altenburg,50.996647,12.444019
9674,Altenburg,50.996647,12.444019
2856,Altenerding,48.29357,11.901744
5637,Altenerding,48.29357,11.901744
10109,Altenfeld(Rhön),50.450897,9.849726
169,Altenglan,49.54864,7.461841
8357,Altenglan,49.54864,7.461841
292,Altengörs,53.898697,10.355554
8835,Altenhasungen,51.34354,9.225737
1106,Altenkirchen(Westerwald),50.684418,7.638257
1735,Altenkirchen(Westerwald),50.684418,7.638257
12646,Altenmarkt(Alz),47.999817,12.536027
7417,Altenseelbach,50.783836,7.992398
50,Altenstadt(Hess),50.283398,8.943977
9391,Altenstadt(Hess),50.283398,8.943977
10034,Altenstadt(Iller),48.16119,10.109983
13638,Altenstadt(Iller),48.16119,10.109983
1814,Altenstadt(Waldnaab),49.71568,12.16487
6330,Altenstadt(Waldnaab),49.71568,12.16487
12538,Altenstadt-Höchst,50.269768,8.923418
11086,Altenstadt-Lindheim,50.291332,8.978775
4129,Altenwillershagen,54.259407,12.572818
5088,Altenwillershagen,54.259407,12.572818
3542,Altersbach,50.70064,10.544522
11925,Altes Lager,52.017357,12.989048
7857,Altglashütten-Falkau,47.85939,8.114113
3490,Althegnenberg,48.236374,11.063003
7121,Althegnenberg,48.236374,11.063003
4844,Altheim(Hess),49.923332,8.890906
5222,Altheim(Hess),49.923332,8.890906
918,Althof,54.090443,11.922341
6059,Altingen(Württ),48.561928,8.908852
9160,Altmarkt/Regierungspräsidium Ri. Am Stern,51.31612,9.504504
3942,Altmarkt/Regierungspräsidium von Am Stern,51.31612,9.504504
10152,Altmittweida,50.968704,12.959645
6027,Altmittweida,50.968704,12.959645
11821,Altmorschen,51.067276,9.610756
12560,Altmorschen,51.067276,9.610756
12859,Altomünster,48.38492,11.255133
4481,Altomünster,48.38492,11.255133
10013,Altranft,52.763367,14.082107
9375,Altshausen,47.93071,9.551478
2122,Altstädten(Allgäu),47.48855,10.280907
7632,Altstädten(Allgäu),47.48855,10.280907
5748,Alttann,47.841213,9.793037
11569,Altötting,48.22124,12.67479
6889,Altötting,48.22124,12.67479
12011,Alveslohe,53.791454,9.916375
7916,Alzenau Burg,50.08793,9.07434
2444,Alzenau Nord,50.089443,9.051385
5564,Alzenau(Unterfr),50.088715,9.065603
2017,Alzey,49.7502,8.109749
3235,Alzey,49.7502,8.109749
4864,Alzey,49.7502,8.109749
6753,Alzey,49.7502,8.109749
7370,Alzey Süd,49.738132,8.118732
9815,Alzey West,49.74098,8.107255
2557,Am Silbernen Mann Drängetal Gleis 1,51.798153,10.729809
4698,Am Silbernen Mann Drängetal Gleis 2,51.798153,10.729896
12277,Am Stern von Altmarkt,51.318,9.500465
9739,Am Stern von Holländ. Platz,51.318146,9.500323
4514,Am Stern von Königsplatz,51.317947,9.500235
10828,Am Stern von Lutherplatz,51.318073,9.500064
10770,Am Weinberg Ri. Heinrich-Heine-Straße,51.30726,9.487671
11978,Am Weinberg Ri. Rathaus,51.30726,9.487671
1248,Amberg,49.447617,11.862902
7436,Amberg,49.447617,11.862902
9479,Amberg,49.447617,11.862902
10939,Ammern,51.233345,10.458086
12156,Amorbach,49.64561,9.223147
13637,Amorbach,49.64561,9.223147
5445,Ampfing,48.25395,12.410919
6795,Ampfing,48.25395,12.410919
12372,Amsterdam Centraal,52.37919,4.899431
1519,Amsterdam Centraal,52.37919,4.899431
5620,Amsterdam Centraal,52.37919,4.899431
7149,Amsterdam Centraal,52.37919,4.899431
9839,Amsterdam Centraal,52.37919,4.899431
5168,Amstetten NÖ,48.121605,14.878112
10750,Amstetten(Württ),48.578327,9.872965
3893,Amstetten(Württ),48.578327,9.872965
2877,Ancona,43.6076,13.497795
11364,Andernach,50.434544,7.404839
12060,Andernach,50.434544,7.404839
2145,Andernach,50.434544,7.404839
3922,Andernach,50.434544,7.404839
4177,Andernach,50.434544,7.404839
1514,Angermund,51.33075,6.781857
6146,Angermund,51.33075,6.781857
1232,Angermünde,53.01522,13.996361
4535,Angermünde,53.01522,13.996361
5127,Angermünde,53.01522,13.996361
8042,Angermünde,53.01522,13.996361
8753,Angermünde,53.01522,13.996361
8865,Angermünde,53.01522,13.996361
12395,Angern-Rogätz,52.338463,11.759535
12500,Angern-Rogätz,52.338463,11.759535
6350,Angersbach,50.63077,9.44726
10489,Anklam,53.856102,13.701827
466,Anklam,53.856102,13.701827
960,Anklam,53.856102,13.701827
5540,Annaberg-Buchholz Mitte,50.56679,12.999078
13159,Annaberg-Buchholz Süd,50.555885,12.997404
3608,Annaberg-Buchholz Süd,50.555885,12.997404
12429,Annaberg-Buchholz unterer Bf,50.57861,12.998313
9652,Annaberg-Buchholz unterer Bf,50.57861,12.998313
2346,Annaburg,51.72868,13.032757
9718,Annaburg,51.72868,13.032757
10690,Annweiler am Trifels,49.205387,7.966149
248,Annweiler am Trifels,49.205387,7.966149
9216,Annweiler am Trifels,49.205387,7.966149
13349,Annweiler-Sarnstall,49.208725,7.937192
4429,Anrath,51.285538,6.45023
8564,Anrath,51.285538,6.45023
11240,Ansbach,49.29803,10.578239
4165,Ansbach,49.29803,10.578239
6360,Ansbach,49.29803,10.578239
704,Ansbach,49.29803,10.578239
8183,Ansbach,49.29803,10.578239
8699,Ansbach,49.29803,10.578239
9579,Ansbach,49.29803,10.578239
6872,Antonsthal,50.49994,12.755245
12380,Anwanden,49.411694,10.930396
9730,Anwanden,49.411694,10.930396
1236,Anzefahr,50.84573,8.85959
3000,Anzefahr,50.84573,8.85959
11159,Anzenkirchen,48.43474,13.021996
5110,Apach(Moselle),49.458786,6.371969
2495,Apach(fr),49.46902,6.369699
5433,Apensen,53.441666,9.612345
13365,Apolda,51.03094,11.526136
3843,Apolda,51.03094,11.526136
5440,Apolda,51.03094,11.526136
12260,Appenweier,48.541462,7.97319
664,Appenweier,48.541462,7.97319
8101,Appenweier,48.541462,7.97319
1765,Appenweier Bahnhof,48.54143,7.973276
4028,Appenweier Bahnhof,48.540558,7.971569
79,Appenweier Bahnhof,48.54137,7.973402
4709,Ardey,51.481163,7.727176
2316,Arensdorf(Köthen),51.70951,12.007416
8788,Arensdorf(Köthen),51.70951,12.007416
1428,Arenshausen,51.375053,9.968559
1538,Arenshausen,51.375053,9.968559
10191,Arfurt(Lahn),50.406403,8.211079
2025,Arfurt(Lahn),50.406403,8.211079
2811,Armsheim,49.808372,8.074113
4917,Armsheim,49.808372,8.074113
8941,Armsheim,49.808372,8.074113
2137,Arnbach,48.34132,11.344044
10117,Arnhem Centraal,51.98478,5.901003
13385,Arnhem Centraal,51.98478,5.901003
2835,Arnhem Centraal,51.98478,5.901003
4141,Arnhem Centraal,51.98478,5.901003
7182,Arnhem Centraal,51.98478,5.901003
7755,Arnhem Centraal,51.98478,5.901003
839,Arnhem Centraal,51.98478,5.901003
8800,Arnhem Centraal,51.98478,5.901003
9285,Arnsberg(Westf),51.405663,8.067965
9911,Arnsberg(Westf),51.405663,8.067965
2363,Arnschwang,49.27461,12.8116
6411,Arnschwang,49.27461,12.8116
1255,Arnsdorf(Dresden),51.092808,13.982212
3332,Arnsdorf(Dresden),51.092808,13.982212
4920,Arnsdorf(Dresden),51.092808,13.982212
6166,Arnsdorf(Dresden),51.092808,13.982212
1716,Arnstadt Hbf,50.841938,10.948262
6472,Arnstadt Hbf,50.841938,10.948262
7154,Arnstadt Hbf,50.841938,10.948262
10284,Arnstadt Süd,50.831085,10.954958
6875,Arnstadt Süd,50.831085,10.954958
9490,Arrach,49.195366,13.002804
3362,Arsbeck,51.151978,6.207082
6877,Artern,51.36324,11.310757
9235,Artern,51.36324,11.310757
12274,Arzberg(Oberfr),50.054634,12.197692
6641,As(CZ),50.209435,12.199936
1340,"Asch Feuerwehrhaus",47.948654,10.829829
1703,Aschaffenburg Hbf,49.980556,9.143697
2613,Aschaffenburg Hbf,49.980556,9.143697
2681,Aschaffenburg Hbf,49.980556,9.143697
3689,Aschaffenburg Hbf,49.980556,9.143697
5098,Aschaffenburg Hbf,49.980556,9.143697
5746,Aschaffenburg Hbf,49.980556,9.143697
6024,Aschaffenburg Hbf,49.980556,9.143697
6149,Aschaffenburg Hbf,49.980556,9.143697
666,Aschaffenburg Hbf,49.980556,9.143697
10330,Aschaffenburg Hochschule,49.974445,9.160416
10686,Aschaffenburg Süd,49.968464,9.152586
4821,Aschaffenburg Süd,49.968464,9.152586
636,Aschau(Chiemgau),47.779106,12.325564
11433,Ascheberg(Holst),54.14846,10.339481
3220,Ascheberg(Holst),54.14846,10.339481
6352,Ascheberg(Westf),51.78299,7.600749
6439,Ascheberg(Westf),51.78299,7.600749
9380,Aschendorf,53.052177,7.337153
9518,Aschendorf,53.052177,7.337153
12074,Aschersleben,51.757122,11.465689
13296,Aschersleben,51.757122,11.465689
2347,Aschersleben,51.757122,11.465689
4239,Aschersleben,51.757122,11.465689
7823,Aschersleben,51.757122,11.465689
9500,Aschersleben,51.757122,11.465689
10298,Ashausen,53.368694,10.145564
1813,Ashausen,53.368694,10.145564
1917,Asperg,48.90736,9.147797
6985,Asperg,48.90736,9.147797
256,Asselheim,49.57622,8.161602
11355,Assenheim(Oberhess),50.30494,8.812462
11622,Assenheim(Oberhess),50.30494,8.812462
1246,Assmannshausen,49.985325,7.867355
4402,Assmannshausen,49.985325,7.867355
6386,Assmannshausen,49.985325,7.867355
12271,Attendorn,51.124645,7.908493
365,Attendorn,51.124645,7.908493
11822,Au(Sieg),50.773766,7.656537
12678,Au(Sieg),50.773766,7.656537
2898,Au(Sieg),50.773766,7.656537
3518,Au(Sieg),50.773766,7.656537
3555,Au(Sieg),50.773766,7.656537
5175,Au(Sieg),50.773766,7.656537
10105,Aue(Sachs),50.591682,12.698518
10498,Aue(Sachs),50.591682,12.698518
12205,Aue(Sachs),50.591682,12.698518
9715,Aue(Sachs) Erzgebirgsstadion,50.596706,12.709055
2686,Aue-Wingeshausen,51.051785,8.290085
2204,Auehütte,50.719673,10.416666
7726,Auerbach(V) ob Bf,50.519135,12.382054
7868,Auerbach(V) unt Bf,50.511723,12.391421
1782,Auerbach(Vogtl) Hp,50.506954,12.379204
6760,"Auerbach(b Mosbach Baden)",49.399563,9.223276
9236,"Auerbach(b Mosbach Baden)",49.399563,9.223276
5775,Auestadion Ri. H.-Heine-Straße,51.298763,9.481215
9279,Auestadion Ri. Park Schönfeld,51.298763,9.481215
4961,Aufhausen(Württ),48.85613,10.317193
12963,Aufhausen(b Erding),48.274364,11.894375
7566,Auggen,47.789948,7.586788
7607,Auggen,47.789948,7.586788
11774,Augsburg Haunstetterstraße,48.355286,10.900985
6914,Augsburg Haunstetterstraße,48.355286,10.900985
7338,Augsburg Haunstetterstraße,48.355286,10.900985
9020,Augsburg Haunstetterstraße,48.355286,10.900985
1042,Augsburg Hbf,48.36544,10.88557
11046,Augsburg Hbf,48.36544,10.88557
11510,Augsburg Hbf,48.36544,10.88557
11556,Augsburg Hbf,48.36544,10.88557
12145,Augsburg Hbf,48.36544,10.88557
13377,Augsburg Hbf,48.36544,10.88557
13581,Augsburg Hbf,48.36544,10.88557
1386,Augsburg Hbf,48.36544,10.88557
168,Augsburg Hbf,48.36544,10.88557
1701,Augsburg Hbf,48.36544,10.88557
1885,Augsburg Hbf,48.36544,10.88557
3620,Augsburg Hbf,48.36544,10.88557
4262,Augsburg Hbf,48.36544,10.88557
4713,Augsburg Hbf,48.36544,10.88557
520,Augsburg Hbf,48.36544,10.88557
5267,Augsburg Hbf,48.36544,10.88557
5411,Augsburg Hbf,48.36544,10.88557
5489,Augsburg Hbf,48.36544,10.88557
5885,Augsburg Hbf,48.36544,10.88557
5888,Augsburg Hbf,48.36544,10.88557
602,Augsburg Hbf,48.36544,10.88557
6645,Augsburg Hbf,48.36544,10.88557
7291,Augsburg Hbf,48.36544,10.88557
8073,Augsburg Hbf,48.36544,10.88557
8857,Augsburg Hbf,48.36544,10.88557
8933,Augsburg Hbf,48.36544,10.88557
9265,Augsburg Hbf,48.36544,10.88557
13639,Augsburg Messe,48.338684,10.886086
4571,Augsburg Messe,48.338684,10.886086
10339,Augsburg Morellstr.,48.355087,10.892948
7056,Augsburg Morellstr.,48.355087,10.892948
13022,Augsburg-Hochzoll,48.352978,10.943376
2631,Augsburg-Hochzoll,48.352978,10.943376
4561,Augsburg-Hochzoll,48.352978,10.943376
8352,Augsburg-Hochzoll,48.352978,10.943376
11851,Augsburg-Oberhausen,48.38077,10.872533
12682,Augsburg-Oberhausen,48.38077,10.872533
13188,Augsburg-Oberhausen,48.38077,10.872533
316,Augsburg-Oberhausen,48.38077,10.872533
3775,Augsburg-Oberhausen,48.38077,10.872533
4181,Augsburg-Oberhausen,48.38077,10.872533
9694,Augsburg-Oberhausen,48.38077,10.872533
3573,Augustfehn,53.22089,7.759659
7310,Augustfehn,53.22089,7.759659
10954,Aukrug,54.082397,9.78581
3280,Aulendorf,47.953053,9.644046
4658,Aulendorf,47.953053,9.644046
761,Aulendorf,47.953053,9.644046
7665,Aulendorf,47.953053,9.644046
9053,Aulendorf,47.953053,9.644046
3247,Aumenau,50.40042,8.249249
9671,Aumenau,50.40042,8.249249
12075,Aumühle,53.529854,10.314672
12593,Aumühle,53.529854,10.314672
3062,Aumühle,53.529854,10.314672
1587,Auringen-Medenbach,50.11361,8.332093
8779,Außenried,49.015762,13.181763
5648,Avignon TGV,43.921936,4.786044
12161,Aying,47.96876,11.769578
12320,Aying,47.96876,11.769578
12476,Aßlar,50.588657,8.462756
2738,Aßlar,50.588657,8.462756
12310,Aßling(Oberbay),47.98949,11.993518
8121,Aßling(Oberbay),47.98949,11.993518
10654,Baabe,54.362316,13.704806
7485,Baalberge,51.763046,11.784682
8959,Baalberge,51.763046,11.784682
3808,Baar-Ebenhausen,48.67494,11.460092
7062,Baar-Ebenhausen,48.67494,11.460092
5827,Babenhausen Langstadt,49.922276,8.945733
1568,Babenhausen(Hess),49.957962,8.957182
192,Babenhausen(Hess),49.957962,8.957182
2198,Babenhausen(Hess),49.957962,8.957182
4407,Babenhausen(Hess),49.957962,8.957182
2566,Babstadt,49.240196,9.060708
12810,Babylon,49.398876,12.869049
13677,Bacharach,50.056103,7.769523
724,Bacharach,50.056103,7.769523
12054,Bachern,48.28016,11.378716
8733,Bachfeld,50.405773,10.982451
6429,Bachheim,47.862072,8.399399
1755,Backnang,48.942677,9.425989
6,Backnang,48.942677,9.425989
7303,Backnang,48.942677,9.425989
7499,Backnang,48.942677,9.425989
4538,Bad Abbach,48.922733,11.994322
6324,Bad Abbach,48.922733,11.994322
2942,Bad Aibling,47.862026,12.004157
4328,Bad Aibling,47.862026,12.004157
7871,Bad Aibling Kurpark,47.857616,12.013823
8497,Bad Arolsen,51.3816,8.997792
7309,Bad Bellingen,47.730804,7.557601
9658,Bad Bellingen,47.730804,7.557601
13671,Bad Belzig,52.135967,12.594981
7683,Bad Belzig,52.135967,12.594981
13402,Bad Bentheim,52.30985,7.158539
1846,Bad Bentheim,52.30985,7.158539
7229,Bad Bentheim,52.30985,7.158539
1180,Bad Bentheim(Gr),52.3091,7.04016
13594,Bad Bergzabern,49.10321,8.002787
10074,Bad Berka,50.896137,11.28155
10589,Bad Berka,50.896137,11.28155
10213,Bad Berka Zeughausplatz,50.90044,11.280095
3232,Bad Berleburg,51.051197,8.394109
4150,Bad Bevensen,53.078247,10.574141
7364,Bad Bevensen,53.078247,10.574141
11225,Bad Birnbach,48.432854,13.074034
13297,Bad Blankenburg(Thüringerw),50.682648,11.275498
3811,Bad Blankenburg(Thüringerw),50.682648,11.275498
4041,Bad Bodendorf,50.556267,7.217217
7273,Bad Bodenteich,52.834274,10.673371
8750,Bad Bodenteich,52.834274,10.673371
10412,Bad Brambach,50.217587,12.311414
7623,Bad Bramstedt,53.920593,9.890162
7892,Bad Bramstedt Kurhaus,53.903366,9.89042
13279,Bad Breisig,50.50422,7.304564
3984,Bad Breisig,50.50422,7.304564
10642,Bad Camberg,50.296432,8.255036
9769,Bad Camberg,50.296432,8.255036
11347,Bad Doberan,54.100002,11.905335
12098,Bad Doberan,54.100002,11.905335
6954,Bad Doberan,54.100002,11.905335
8718,Bad Doberan,54.100002,11.905335
3547,Bad Doberan Goethestraße,54.108463,11.899894
1264,Bad Doberan Stadtmitte,54.10465,11.9021
10443,Bad Driburg(Westf),51.730324,9.03081
8448,Bad Driburg(Westf),51.730324,9.03081
11455,Bad Dürkheim,49.460632,8.170701
12155,Bad Dürkheim,49.460632,8.170701
89,Bad Dürkheim,49.460632,8.170701
3152,Bad Dürrenberg,51.305164,12.071053
3436,Bad Dürrenberg,51.305164,12.071053
1425,Bad Elster,50.296673,12.256286
3387,Bad Ems,50.327652,7.728637
8444,Bad Ems,50.327652,7.728637
213,Bad Ems West,50.330692,7.706039
4748,Bad Ems West,50.330692,7.706039
12314,Bad Endorf,47.905067,12.301558
13703,Bad Endorf,47.905067,12.301558
12086,Bad Fallingbostel,52.862926,9.700233
7594,Bad Freienwalde,52.789932,14.035751
13254,Bad Friedrichshall Hbf,49.23157,9.199771
13290,Bad Friedrichshall Hbf,49.23157,9.199771
1363,Bad Friedrichshall Hbf,49.23157,9.199771
3355,Bad Friedrichshall Hbf,49.23157,9.199771
566,Bad Friedrichshall Hbf,49.23157,9.199771
7692,Bad Friedrichshall Hbf,49.23157,9.199771
9134,Bad Friedrichshall-Kochendorf,49.218563,9.210985
4115,Bad Gandersheim,51.86737,10.020236
7163,Bad Gandersheim,51.86737,10.020236
1805,Bad Griesbach Bahnhof,48.448708,8.230688
7855,Bad Griesbach(Schwarzwald),48.44862,8.230569
12633,Bad Grönenbach,47.88247,10.253715
1693,Bad Grönenbach,47.88247,10.253715
2125,Bad Harzburg,51.88837,10.554219
4287,Bad Harzburg,51.88837,10.554219
8153,Bad Harzburg,51.88837,10.554219
832,Bad Harzburg,51.88837,10.554219
4345,Bad Hersfeld,50.869633,9.716182
9326,Bad Hersfeld,50.869633,9.716182
977,Bad Hersfeld,50.869633,9.716182
1750,Bad Holzhausen,52.289097,8.545854
2868,Bad Holzhausen,52.289097,8.545854
1836,Bad Homburg,50.219906,8.620624
4990,Bad Homburg,50.219906,8.620624
7817,Bad Homburg,50.219906,8.620624
8630,Bad Homburg,50.219906,8.620624
5291,Bad Honnef(Rhein),50.63977,7.219533
9333,Bad Honnef(Rhein),50.63977,7.219533
772,Bad Höhenstadt,48.494606,13.323195
3367,Bad Hönningen,50.513676,7.310871
7565,Bad Hönningen,50.513676,7.310871
4899,Bad Karlshafen,51.64627,9.44571
11069,Bad Kissingen,50.191547,10.079885
4534,Bad Kissingen,50.191547,10.079885
4654,Bad Kissingen,50.191547,10.079885
13172,Bad Kleinen,53.766975,11.466925
13310,Bad Kleinen,53.766975,11.466925
5539,Bad Kleinen,53.766975,11.466925
8399,Bad Kleinen,53.766975,11.466925
2263,Bad Kohlgrub,47.668007,11.058204
4015,Bad Kohlgrub,47.668007,11.058204
11857,Bad Kohlgrub Kurhaus,47.67021,11.039181
10866,Bad Kreuznach,49.8424,7.866435
11167,Bad Kreuznach,49.8424,7.866435
3621,Bad Kreuznach,49.8424,7.866435
7331,Bad Kreuznach,49.8424,7.866435
7971,Bad Kreuznach,49.8424,7.866435
11050,Bad Krozingen,47.91972,7.697632
4220,Bad Krozingen,47.91972,7.697632
9548,Bad Krozingen,47.91972,7.697632
2895,Bad Krozingen Ost,47.91714,7.70979
3372,Bad König,49.73858,9.001539
9928,Bad König,49.73858,9.001539
4375,Bad König Zell,49.720325,8.994116
10256,Bad Kösen,51.13074,11.718274
3755,Bad Kösen,51.13074,11.718274
12786,Bad Köstritz,50.93159,12.028452
3366,Bad Köstritz,50.93159,12.028452
12715,Bad Kötzting,49.17292,12.851892
5532,Bad Kötzting,49.17292,12.851892
4107,Bad Laasphe,50.929314,8.42072
7269,Bad Laasphe,50.929314,8.42072
