stop_id,stop_name,stop_lat,stop_lon
85,Aschaffenburg Hbf,49.980556,9.143697
1210,Augsburg Hbf,48.36544,10.88557
1256,Augsburg Hbf,48.36544,10.88557
1390,Augsburg Hbf,48.36544,10.88557
285,Augsburg Hbf,48.36544,10.88557
371,Augsburg Hbf,48.36544,10.88557
505,Augsburg Hbf,48.36544,10.88557
657,Augsburg Hbf,48.36544,10.88557
964,Augsburg Hbf,48.36544,10.88557
106,Augustfehn,53.22089,7.759659
959,Augustfehn,53.22089,7.759659
914,Aulendorf,47.953053,9.644046
1290,Bad Bentheim,52.30985,7.158539
469,Bad Bentheim,52.30985,7.158539
929,Bad Bentheim(Gr),52.3091,7.04016
1107,Bad Bevensen,53.078247,10.574141
625,Bad Bevensen,53.078247,10.574141
157,Bad Endorf,47.905067,12.301558
905,Bad Endorf,47.905067,12.301558
435,Bad Gastein,47.111744,13.132456
1139,Bad Hersfeld,50.869633,9.716182
885,Bad Hersfeld,50.869633,9.716182
1205,Bad Hofgastein,47.195713,13.100939
717,Bad Hofgastein,47.195713,13.100939
1028,Bad Kleinen,53.766975,11.466925
615,Bad Kleinen,53.766975,11.466925
340,Bad Krozingen,47.91972,7.697632
891,Bad Krozingen,47.91972,7.697632
1214,Bad Oeynhausen,52.2054,8.796523
1283,Bad Oeynhausen,52.2054,8.796523
211,Bad Schandau,50.91929,14.137538
529,Bad Schandau,50.91929,14.137538
630,Bad Zwischenahn,53.18255,8.003123
1212,Baden-Baden,48.790325,8.190831
438,Baden-Baden,48.790325,8.190831
241,Bamberg,49.90076,10.899489
547,Bamberg,49.90076,10.899489
207,Basel Bad Bf,47.567287,7.607805
770,Basel Bad Bf,47.567287,7.607805
941,Basel Bad Bf,47.567287,7.607805
977,Basel Bad Bf,47.567287,7.607805
1147,Basel SBB,47.547405,7.589551
1219,Basel SBB,47.547405,7.589551
1260,Basel SBB,47.547405,7.589551
1328,Basel SBB,47.547405,7.589551
28,Basel SBB,47.547405,7.589551
373,Basel SBB,47.547405,7.589551
409,Basel SBB,47.547405,7.589551
41,Basel SBB,47.547405,7.589551
464,Basel SBB,47.547405,7.589551
584,Basel SBB,47.547405,7.589551
75,Basel SBB,47.547405,7.589551
1329,Bebra,50.969566,9.797788
481,Bebra,50.969566,9.797788
775,Bebra,50.969566,9.797788
1340,Bellinzona,46.19543,9.029519
172,Bensheim,49.681328,8.616717
73,Bensheim,49.681328,8.616717
1097,Bergen auf Rügen,54.4205,13.417821
1396,Bergen auf Rügen,54.4205,13.417821
1215,Berlin Gesundbrunnen,52.54896,13.388513
1249,Berlin Gesundbrunnen,52.54896,13.388513
18,Berlin Gesundbrunnen,52.54896,13.388513
219,Berlin Gesundbrunnen,52.54896,13.388513
38,Berlin Gesundbrunnen,52.54896,13.388513
827,Berlin Gesundbrunnen,52.54896,13.388513
1398,Berlin Hbf,52.525593,13.369545
3,Berlin Hbf,52.525593,13.369545
472,Berlin Hbf,52.525593,13.369545
620,Berlin Hbf,52.525593,13.369545
881,Berlin Hbf,52.525593,13.369545
954,Berlin Hbf,52.525593,13.369545
1021,Berlin Hbf (tief),52.525593,13.369545
126,Berlin Hbf (tief),52.525593,13.369545
1378,Berlin Hbf (tief),52.525593,13.369545
15,Berlin Hbf (tief),52.525593,13.369545
201,Berlin Hbf (tief),52.525593,13.369545
388,Berlin Hbf (tief),52.525593,13.369545
608,Berlin Hbf (tief),52.525593,13.369545
733,Berlin Hbf (tief),52.525593,13.369545
774,Berlin Hbf (tief),52.525593,13.369545
122,Berlin Ostbahnhof,52.510487,13.434681
1301,Berlin Ostbahnhof,52.510487,13.434681
1375,Berlin Ostbahnhof,52.510487,13.434681
221,Berlin Ostbahnhof,52.510487,13.434681
47,Berlin Ostbahnhof,52.510487,13.434681
779,Berlin Ostbahnhof,52.510487,13.434681
969,Berlin Ostbahnhof,52.510487,13.434681
111,Berlin Ostkreuz,52.503036,13.469105
220,Berlin Ostkreuz,52.503036,13.469105
1143,Berlin Südkreuz,52.475048,13.365319
1270,Berlin Südkreuz,52.475048,13.365319
19,Berlin Südkreuz,52.475048,13.365319
209,Berlin Südkreuz,52.475048,13.365319
226,Berlin Südkreuz,52.475048,13.365319
339,Berlin Südkreuz,52.475048,13.365319
852,Berlin Südkreuz,52.475048,13.365319
160,Berlin Wannsee,52.42097,13.179528
379,Berlin Wannsee,52.42097,13.179528
51,Berlin Zoologischer Garten,52.50728,13.331992
718,Berlin Zoologischer Garten,52.50728,13.331992
1161,Berlin-Charlottenburg,52.50421,13.30233
1294,Berlin-Charlottenburg,52.50421,13.30233
1023,Berlin-Spandau,52.53465,13.196898
1132,Berlin-Spandau,52.53465,13.196898
1134,Berlin-Spandau,52.53465,13.196898
564,Berlin-Spandau,52.53465,13.196898
674,Berlin-Spandau,52.53465,13.196898
849,Berlin-Spandau,52.53465,13.196898
332,Bern,46.948833,7.439131
660,Bern,46.948833,7.439131
668,Bern,46.948833,7.439131
938,Bern,46.948833,7.439131
350,Bernau(b Berlin),52.675568,13.592641
801,Bernau(b Berlin),52.675568,13.592641
930,Biberach(Riß),48.101845,9.793127
1198,Bielefeld Hbf,52.029263,8.532722
1357,Bielefeld Hbf,52.029263,8.532722
669,Bielefeld Hbf,52.029263,8.532722
1128,Bingen(Rhein) Hbf,49.968727,7.884263
899,Bingen(Rhein) Hbf,49.968727,7.884263
40,Bischofshofen,47.41786,13.219888
952,Bischofshofen,47.41786,13.219888
1007,Bitterfeld,51.62286,12.31685
353,Bitterfeld,51.62286,12.31685
52,Bitterfeld,51.62286,12.31685
696,Bitterfeld,51.62286,12.31685
705,Bitterfeld,51.62286,12.31685
1080,Bludenz,47.154724,9.814564
721,Bochnia,49.9773,20.430775
1207,Bochum Hbf,51.478607,7.223275
1334,Bochum Hbf,51.478607,7.223275
1354,Bochum Hbf,51.478607,7.223275
164,Bochum Hbf,51.478607,7.223275
689,Bochum Hbf,51.478607,7.223275
1338,Bohumin,49.90073,18.359444
742,Bohumin(Gr),49.916576,18.322226
330,Bologna Centrale,44.50614,11.343411
430,Bolzano/Bozen,46.496376,11.358791
120,Bondorf(b Herrenberg),48.523552,8.827662
479,Bondorf(b Herrenberg),48.523552,8.827662
1339,Bonn Hbf,50.73201,7.097136
512,Bonn Hbf,50.73201,7.097136
737,Bonn Hbf,50.73201,7.097136
1100,Bonn-Bad Godesberg,50.683926,7.159555
243,Bonn-Beuel,50.738476,7.127657
426,Bonn-Beuel,50.738476,7.127657
944,Bonn-Beuel,50.738476,7.127657
264,Boppard Hbf,50.231415,7.586102
543,Boppard Hbf,50.231415,7.586102
415,Borovnica,45.921318,14.367972
1030,Brandenburg Hbf,52.400555,12.566138
252,Brandenburg Hbf,52.400555,12.566138
42,Brandenburg Hbf,52.400555,12.566138
541,Bratislava hl.st.,48.15891,17.106466
1081,Braunschweig Hbf,52.252216,10.540295
31,Braunschweig Hbf,52.252216,10.540295
760,Breclav,48.7539,16.893236
1067,Breclav(Gr),48.71255,16.868402
1014,Bregenz,47.503002,9.739627
1209,Bregenz,47.503002,9.739627
677,Bregenz,47.503002,9.739627
337,Bremen Hbf,53.08348,8.813834
440,Bremen Hbf,53.08348,8.813834
517,Bremen Hbf,53.08348,8.813834
667,Bremen Hbf,53.08348,8.813834
8,Bremen Hbf,53.08348,8.813834
810,Bremen Hbf,53.08348,8.813834
853,Bremen Hbf,53.08348,8.813834
911,Bremen Hbf,53.08348,8.813834
943,Bremen Hbf,53.08348,8.813834
238,Brennero/Brenner,47.002342,11.505426
356,Bressanone/Brixen,46.709896,11.649764
156,Brig,46.319424,7.988095
554,Brno hl.n.,49.19054,16.612774
1078,Bruchsal,49.124622,8.589649
14,Bruchsal,49.124622,8.589649
968,Bruchsal,49.124622,8.589649
308,Bruck/Mur,47.41383,15.279433
446,Bruck/Mur,47.41383,15.279433
753,Brugg AG,47.48086,8.208845
1137,Bruxelles Midi,50.835377,4.335694
1196,Bruxelles Midi,50.835377,4.335694
1367,Bruxelles Midi,50.835377,4.335694
141,Bruxelles Midi,50.835377,4.335694
150,Bruxelles Midi,50.835377,4.335694
568,Bruxelles Midi,50.835377,4.335694
782,Bruxelles Midi,50.835377,4.335694
1237,Bruxelles-Nord,50.860237,4.361454
563,Bruxelles-Nord,50.860237,4.361454
870,Bruxelles-Nord,50.860237,4.361454
537,Brzeg,50.85297,17.471178
559,Brzesko Okocim,49.986397,20.6103
1035,Buchloe,48.033722,10.716217
1320,Buchloe,48.033722,10.716217
358,Buchloe,48.033722,10.716217
367,Budapest-Keleti,47.50038,19.085072
269,Budapest-Nyugati,47.510708,19.057467
1310,Bydgoszcz Glowna,53.135113,17.991636
1350,Böblingen,48.68776,9.004128
906,Böblingen,48.68776,9.004128
372,Bünde(Westf),52.202076,8.573876
485,Bünde(Westf),52.202076,8.573876
831,Bützow,53.837112,11.998194
975,Bützow,53.837112,11.998194
1017,Celle,52.620457,10.062468
1116,Celle,52.620457,10.062468
555,Celle,52.620457,10.062468
670,Celle,52.620457,10.062468
342,Chalupki,49.925476,18.311562
729,Chiasso,45.83217,9.03145
1400,Chur,46.853085,9.528938
935,Chur,46.853085,9.528938
1073,Coburg,50.262928,10.957328
381,Coburg,50.262928,10.957328
283,Como S. Giovanni,45.80897,9.072714
1062,Cottbus Hbf,51.750957,14.324162
1240,Cottbus Hbf,51.750957,14.324162
217,Cottbus Hbf,51.750957,14.324162
600,Crailsheim,49.13787,10.064326
839,Crailsheim,49.13787,10.064326
392,Darmstadt Hbf,49.8725,8.629636
423,Darmstadt Hbf,49.8725,8.629636
741,Darmstadt Hbf,49.8725,8.629636
76,Darmstadt Hbf,49.8725,8.629636
830,Darmstadt Hbf,49.8725,8.629636
957,Debica,50.054417,21.405565
1082,Decin hl.n.,50.773415,14.201247
1274,Delmenhorst,53.05279,8.629758
649,Delmenhorst,53.05279,8.629758
136,Dessau Hbf,51.839867,12.234945
212,Dessau Hbf,51.839867,12.234945
1264,Deventer,52.257435,6.160506
365,Deventer,52.257435,6.160506
64,Deventer,52.257435,6.160506
1268,Diepholz,52.60477,8.380334
549,Diepholz,52.60477,8.380334
103,Doberlug-Kirchhain,51.620575,13.564241
986,Doberlug-Kirchhain,51.620575,13.564241
788,Dobova,45.89839,15.655178
1027,Dobova(Gr),45.890633,15.680238
401,Domodossola,46.11529,8.296239
1317,Donauwörth,48.714027,10.771443
386,Donauwörth,48.714027,10.771443
360,Dorfgastein,47.23867,13.103062
556,Dorfgastein,47.23867,13.103062
682,Dornbirn,47.41769,9.738808
823,Dornbirn,47.41769,9.738808
253,Dortmund Hbf,51.517895,7.45929
303,Dortmund Hbf,51.517895,7.45929
36,Dortmund Hbf,51.517895,7.45929
654,Dortmund Hbf,51.517895,7.45929
726,Dortmund Hbf,51.517895,7.45929
982,Dortmund Hbf,51.517895,7.45929
988,Dortmund Hbf,51.517895,7.45929
1117,Dresden Hbf,51.04056,13.732035
1206,Dresden Hbf,51.04056,13.732035
514,Dresden Hbf,51.04056,13.732035
731,Dresden-Neustadt,51.0659,13.740701
736,Dresden-Neustadt,51.0659,13.740701
871,Dresden-Neustadt,51.0659,13.740701
965,Dresden-Neustadt,51.0659,13.740701
286,Duisburg Hbf,51.429787,6.775903
341,Duisburg Hbf,51.429787,6.775903
53,Duisburg Hbf,51.429787,6.775903
595,Duisburg Hbf,51.429787,6.775903
824,Duisburg Hbf,51.429787,6.775903
828,Duisburg Hbf,51.429787,6.775903
918,Duisburg Hbf,51.429787,6.775903
921,Duisburg Hbf,51.429787,6.775903
145,Düren,50.809517,6.482451
777,Düren,50.809517,6.482451
173,Düsseldorf Flughafen,51.292007,6.786836
425,Düsseldorf Flughafen,51.292007,6.786836
826,Düsseldorf Flughafen,51.292007,6.786836
1138,Düsseldorf Hbf,51.219963,6.794319
1192,Düsseldorf Hbf,51.219963,6.794319
369,Düsseldorf Hbf,51.219963,6.794319
414,Düsseldorf Hbf,51.219963,6.794319
473,Düsseldorf Hbf,51.219963,6.794319
569,Düsseldorf Hbf,51.219963,6.794319
79,Düsseldorf Hbf,51.219963,6.794319
861,Düsseldorf Hbf,51.219963,6.794319
108,Eberswalde Hbf,52.834023,13.797062
43,Eberswalde Hbf,52.834023,13.797062
1150,Eisenach,50.97692,10.331986
121,Eisenach,50.97692,10.331986
1075,Ellwangen,48.964123,10.129681
24,Elsterwerda,51.45968,13.516428
640,Elsterwerda,51.45968,13.516428
820,Elsterwerda,51.45968,13.516428
290,Elze(Han),52.120148,9.746894
503,Elze(Han),52.120148,9.746894
1278,Emden Außenhafen,53.344467,7.186179
1313,Emden Hbf,53.369038,7.195176
25,Emden Hbf,53.369038,7.195176
629,Emden Hbf,53.369038,7.195176
939,Emden Hbf,53.369038,7.195176
619,Emmerich(Gr),51.901196,6.137652
208,Engen,47.856346,8.772786
74,Engen,47.856346,8.772786
1034,Erfurt Hbf,50.97255,11.038499
1239,Erfurt Hbf,50.97255,11.038499
127,Erfurt Hbf,50.97255,11.038499
382,Erfurt Hbf,50.97255,11.038499
533,Erfurt Hbf,50.97255,11.038499
1394,Ergenzingen,48.489532,8.809857
185,Ergenzingen,48.489532,8.809857
1371,Erlangen,49.59583,11.001638
950,Erlangen,49.59583,11.001638
1088,Essen Hbf,51.451355,7.014793
1103,Essen Hbf,51.451355,7.014793
192,Essen Hbf,51.451355,7.014793
437,Essen Hbf,51.451355,7.014793
887,Essen Hbf,51.451355,7.014793
557,Eutingen im Gäu,48.479954,8.782236
832,Eutingen im Gäu,48.479954,8.782236
421,Faak am See,46.56437,13.913006
808,Fehmarn-Burg,54.443592,11.18898
338,Feldkirch,47.24098,9.604102
671,Feldkirch,47.24098,9.604102
244,Fischen,47.456593,10.271717
599,Flensburg,54.77404,9.436526
1323,Flensburg(Gr),54.814842,9.36324
457,Forbach(F),49.189217,6.900258
1039,Forbach(fr),49.21409,6.944314
232,Fortezza/Franzensfeste,46.78872,11.610083
310,Frankfurt(M) Flughafen Fernbf,50.053165,8.570185
394,Frankfurt(M) Flughafen Fernbf,50.053165,8.570185
490,Frankfurt(M) Flughafen Fernbf,50.053165,8.570185
638,Frankfurt(M) Flughafen Fernbf,50.053165,8.570185
700,Frankfurt(M) Flughafen Fernbf,50.053165,8.570185
1050,Frankfurt(Main)Hbf,50.107143,8.663789
1054,Frankfurt(Main)Hbf,50.107143,8.663789
1098,Frankfurt(Main)Hbf,50.107143,8.663789
1105,Frankfurt(Main)Hbf,50.107143,8.663789
1113,Frankfurt(Main)Hbf,50.107143,8.663789
1127,Frankfurt(Main)Hbf,50.107143,8.663789
12,Frankfurt(Main)Hbf,50.107143,8.663789
1228,Frankfurt(Main)Hbf,50.107143,8.663789
1336,Frankfurt(Main)Hbf,50.107143,8.663789
170,Frankfurt(Main)Hbf,50.107143,8.663789
26,Frankfurt(Main)Hbf,50.107143,8.663789
260,Frankfurt(Main)Hbf,50.107143,8.663789
268,Frankfurt(Main)Hbf,50.107143,8.663789
322,Frankfurt(Main)Hbf,50.107143,8.663789
406,Frankfurt(Main)Hbf,50.107143,8.663789
792,Frankfurt(Main)Hbf,50.107143,8.663789
793,Frankfurt(Main)Hbf,50.107143,8.663789
84,Frankfurt(Main)Hbf,50.107143,8.663789
884,Frankfurt(Main)Hbf,50.107143,8.663789
919,Frankfurt(Main)Hbf,50.107143,8.663789
998,Frankfurt(Main)Hbf,50.107143,8.663789
558,Frankfurt(Main)Süd,50.099365,8.686457
617,Frankfurt(Main)Süd,50.099365,8.686457
1262,Frankfurt(Main)West,50.118862,8.639335
149,Frankfurt(Main)West,50.118862,8.639335
587,Frankfurt(Oder),52.336414,14.546496
643,Frankfurt(Oder),52.336414,14.546496
995,Frankfurt(Oder),52.336414,14.546496
49,Frankfurt(Oder)(Gr),52.321175,14.576403
795,Frankfurt-Niederrad,50.081284,8.637075
1397,Fredericia st,55.56809,9.738813
573,Fredericia st,55.56809,9.738813
735,Fredericia st,55.56809,9.738813
1059,Freiburg(Breisgau) Hbf,47.997696,7.84117
1388,Freiburg(Breisgau) Hbf,47.997696,7.84117
728,Freiburg(Breisgau) Hbf,47.997696,7.84117
1387,Freilassing,47.836918,12.977193
374,Freilassing,47.836918,12.977193
420,Freilassing,47.836918,12.977193
877,Freilassing,47.836918,12.977193
416,Friedberg(Hess),50.332607,8.762056
933,Friedberg(Hess),50.332607,8.762056
934,Friedrichshafen Stadt,47.653225,9.4739
112,Fulda,50.55472,9.683977
1399,Fulda,50.55472,9.683977
225,Fulda,50.55472,9.683977
713,Fulda,50.55472,9.683977
1308,Fürth(Bay)Hbf,49.469707,10.989988
478,Fürth(Bay)Hbf,49.469707,10.989988
377,Garmisch-Partenkirchen,47.49145,11.097013
924,Garmisch-Partenkirchen,47.49145,11.097013
1159,Gdansk Glowny,54.35552,18.643803
78,Gdansk Oliwa,54.409893,18.571741
1402,Gdansk Wrzeszcz,54.38186,18.605434
722,Gdynia Glowna,54.52084,18.529556
805,Geislingen(Steige),48.619358,9.841941
994,Geislingen(Steige),48.619358,9.841941
1015,Gelsenkirchen Hbf,51.5049,7.102455
1304,Gelsenkirchen Hbf,51.5049,7.102455
154,Gelsenkirchen Hbf,51.5049,7.102455
266,Gelsenkirchen Hbf,51.5049,7.102455
510,Gelsenkirchen Hbf,51.5049,7.102455
621,Gelsenkirchen Hbf,51.5049,7.102455
176,Gera Hbf,50.883423,12.077092
345,Gera Hbf,50.883423,12.077092
940,Gera Hbf,50.883423,12.077092
1211,Gießen,50.57906,8.661462
513,Gießen,50.57906,8.661462
1279,Gliwice,50.301105,18.677158
314,Glogow,51.668957,16.079712
1376,Gniezno,52.52965,17.602184
470,Golling-Abtenau,47.600574,13.164086
955,Golling-Abtenau,47.600574,13.164086
1091,Gotha,50.93907,10.712568
1355,Gotha,50.93907,10.712568
829,Gotha,50.93907,10.712568
561,Graz Hbf,47.072296,15.416437
60,Graz Hbf,47.072296,15.416437
776,Graz Hbf,47.072296,15.416437
1200,Greifswald,54.092922,13.370262
276,Greifswald,54.092922,13.370262
655,Györ,47.68198,17.63479
181,Gäufelden,48.55966,8.850308
880,Gäufelden,48.55966,8.850308
21,Göppingen,48.700027,9.651969
781,Göppingen,48.700027,9.651969
841,Göppingen,48.700027,9.651969
1068,Göttingen,51.536816,9.926072
1282,Göttingen,51.536816,9.926072
155,Göttingen,51.536816,9.926072
197,Göttingen,51.536816,9.926072
284,Göttingen,51.536816,9.926072
447,Göttingen,51.536816,9.926072
578,Göttingen,51.536816,9.926072
797,Göttingen,51.536816,9.926072
504,Günzburg,48.460564,10.279262
910,Günzburg,48.460564,10.279262
1223,Gütersloh Hbf,51.90694,8.385071
1288,Gütersloh Hbf,51.90694,8.385071
951,Gütersloh Hbf,51.90694,8.385071
279,Haffkrug,54.054188,10.742682
1020,Hagen Hbf,51.362747,7.460249
1226,Hagen Hbf,51.362747,7.460249
427,Hagen Hbf,51.362747,7.460249
523,Hagen Hbf,51.362747,7.460249
642,Hagen Hbf,51.362747,7.460249
693,Hagen Hbf,51.362747,7.460249
749,Hagen Hbf,51.362747,7.460249
844,Hagen Hbf,51.362747,7.460249
875,Hagen Hbf,51.362747,7.460249
931,Hagen Hbf,51.362747,7.460249
1022,Halle(Saale)Hbf,51.47751,11.987085
1291,Halle(Saale)Hbf,51.47751,11.987085
396,Halle(Saale)Hbf,51.47751,11.987085
571,Halle(Saale)Hbf,51.47751,11.987085
1245,Hallein,47.68517,13.099434
1348,Hallein,47.68517,13.099434
1003,Hamburg Dammtor,53.560753,9.989566
1155,Hamburg Dammtor,53.560753,9.989566
391,Hamburg Dammtor,53.560753,9.989566
109,Hamburg Hbf,53.552734,10.006909
1366,Hamburg Hbf,53.552734,10.006909
16,Hamburg Hbf,53.552734,10.006909
166,Hamburg Hbf,53.552734,10.006909
257,Hamburg Hbf,53.552734,10.006909
307,Hamburg Hbf,53.552734,10.006909
312,Hamburg Hbf,53.552734,10.006909
361,Hamburg Hbf,53.552734,10.006909
432,Hamburg Hbf,53.552734,10.006909
433,Hamburg Hbf,53.552734,10.006909
525,Hamburg Hbf,53.552734,10.006909
711,Hamburg Hbf,53.552734,10.006909
734,Hamburg Hbf,53.552734,10.006909
961,Hamburg Hbf,53.552734,10.006909
105,Hamburg-Altona,53.552696,9.935175
1297,Hamburg-Altona,53.552696,9.935175
1322,Hamburg-Altona,53.552696,9.935175
138,Hamburg-Altona,53.552696,9.935175
144,Hamburg-Altona,53.552696,9.935175
177,Hamburg-Altona,53.552696,9.935175
482,Hamburg-Altona,53.552696,9.935175
738,Hamburg-Altona,53.552696,9.935175
739,Hamburg-Altona,53.552696,9.935175
11,Hamburg-Harburg,53.45591,9.991701
13,Hamburg-Harburg,53.45591,9.991701
234,Hamburg-Harburg,53.45591,9.991701
422,Hamburg-Harburg,53.45591,9.991701
591,Hamburg-Harburg,53.45591,9.991701
821,Hamburg-Harburg,53.45591,9.991701
118,Hamm(Westf)Hbf,51.678078,7.807821
1343,Hamm(Westf)Hbf,51.678078,7.807821
270,Hamm(Westf)Hbf,51.678078,7.807821
289,Hamm(Westf)Hbf,51.678078,7.807821
720,Hamm(Westf)Hbf,51.678078,7.807821
746,Hamm(Westf)Hbf,51.678078,7.807821
785,Hamm(Westf)Hbf,51.678078,7.807821
1277,Hanau Hbf,50.120953,8.929
200,Hanau Hbf,50.120953,8.929
387,Hanau Hbf,50.120953,8.929
565,Hanau Hbf,50.120953,8.929
690,Hanau Hbf,50.120953,8.929
1001,Hannover Hbf,52.376762,9.741021
1146,Hannover Hbf,52.376762,9.741021
311,Hannover Hbf,52.376762,9.741021
393,Hannover Hbf,52.376762,9.741021
5,Hannover Hbf,52.376762,9.741021
597,Hannover Hbf,52.376762,9.741021
675,Hannover Hbf,52.376762,9.741021
685,Hannover Hbf,52.376762,9.741021
87,Hannover Hbf,52.376762,9.741021
979,Hannover Hbf,52.376762,9.741021
1148,Hannover Messe/Laatzen,52.3169,9.792863
186,Hannover-Linden/Fischerhof,52.352634,9.723114
602,Hedensted st,55.767998,9.6995
946,Hegyeshalom,47.913506,17.14702
524,Hegyeshalom(Gr),47.93826,17.095844
499,Heide(Holst),54.19356,9.101029
639,Heide(Holst),54.19356,9.101029
368,Heidelberg Hbf,49.40357,8.675442
424,Heidelberg Hbf,49.40357,8.675442
484,Heidelberg Hbf,49.40357,8.675442
492,Heidelberg Hbf,49.40357,8.675442
603,Heidelberg Hbf,49.40357,8.675442
768,Heidelberg Hbf,49.40357,8.675442
900,Heidelberg Hbf,49.40357,8.675442
354,Helmstedt,52.222088,11.010553
634,Helmstedt,52.222088,11.010553
1232,Hengelo,52.261852,6.793726
294,Hengelo,52.261852,6.793726
976,Hengelo,52.261852,6.793726
641,Heppenheim(Bergstr),49.641552,8.633379
93,Heppenheim(Bergstr),49.641552,8.633379
1172,Herford,52.11961,8.663643
703,Herford,52.11961,8.663643
835,Herford,52.11961,8.663643
1386,Hermsdorf-Klosterlausnitz,50.903778,11.858626
402,Hermsdorf-Klosterlausnitz,50.903778,11.858626
453,Herrenberg,48.59399,8.862662
804,Herrenberg,48.59399,8.862662
1171,Hildesheim Gbf,52.157387,9.942379
1287,Hildesheim Hbf,52.160625,9.953497
321,Hildesheim Hbf,52.160625,9.953497
265,Hilversum,52.22667,5.181399
65,Hilversum,52.22667,5.181399
610,Homburg(Saar)Hbf,49.328083,7.337035
763,Homburg(Saar)Hbf,49.328083,7.337035
351,Horb,48.44147,8.688982
80,Horb,48.44147,8.688982
560,Horsens st,55.86279,9.8355
812,Horsens st,55.86279,9.8355
498,Hude,53.10943,8.460956
551,Hude,53.10943,8.460956
287,Husum,54.47227,9.055026
922,Husum,54.47227,9.055026
1220,Hünfeld,50.67327,9.762453
526,Hünfeld,50.67327,9.762453
772,Ibbenbüren,52.276867,7.721486
1126,Ilirska Bistrica,45.569275,14.236037
281,Immenstadt,47.559204,10.213999
81,Immenstadt,47.559204,10.213999
747,Imst-Pitztal,47.219074,10.76167
1368,Ingolstadt Hbf,48.74454,11.437337
46,Ingolstadt Hbf,48.74454,11.437337
1047,Innsbruck Hbf,47.26333,11.40051
295,Innsbruck Hbf,47.26333,11.40051
413,Innsbruck Hbf,47.26333,11.40051
579,Innsbruck Hbf,47.26333,11.40051
850,Innsbruck Hbf,47.26333,11.40051
67,Inowroclaw,52.804947,18.24406
159,Interlaken Ost,46.6905,7.869
1183,Interlaken West,46.68295,7.851366
1265,Iselle transito,46.27205,8.097801
57,Itzehoe,53.923874,9.510287
58,Itzehoe,53.923874,9.510287
497,Jaroslaw,50.01067,22.677896
585,Jena Paradies,50.924854,11.587461
613,Jena Paradies,50.924854,11.587461
1356,Jena West,50.923286,11.577848
97,Jena West,50.923286,11.577848
1275,Jena-Göschwitz,50.88394,11.593537
583,Jena-Göschwitz,50.88394,11.593537
1102,Jenbach,47.388447,11.778454
395,Jenbach,47.388447,11.778454
818,Jesenice(Gr),46.48141,14.020333
1261,Jesenice(SL),46.436325,14.054913
1110,Jurdani,45.39309,14.308552
530,Kaiserslautern Hbf,49.43614,7.768716
840,Kaiserslautern Hbf,49.43614,7.768716
1077,Kapfenberg,47.44512,15.292088
1085,Kapfenberg,47.44512,15.292088
1093,Karlsruhe Hbf,48.993515,8.402181
1358,Karlsruhe Hbf,48.993515,8.402181
