route_id,route_short_name,route_type,route_url,agency_id,route_desc,route_color,route_text_color,"route_long_name"
1-861-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-852-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-851-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-863-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-854-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-855-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-871-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-470-E,E,0,,19,Rheinau - Schönau,9C9C9C,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
2-852-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-851-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-853-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-106-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
1-853-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
3-852-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-851-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-861-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-443-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-854-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-853-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
1-865-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
4-864-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-863-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-862-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-873-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-874-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-861-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-854-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-853-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-480-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-446-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-872-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-221-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-884-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-883-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-878-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-882-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-851-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-860-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-871-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-865-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-876-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
1-858-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
510-214-10,10,3,,19,,A71680,FFFFFF,"Berliner Platz - Friesenheim Mitte"
510-211-10,10,3,,19,,A71680,FFFFFF,"Friesenheim Mitte - Berliner Platz"
510-213-10,10,3,,19,,A71680,FFFFFF,"Friesenheim Mitte - LU Hauptbahnhof"
510-216-10,10,3,,19,,A71680,FFFFFF,"LU Hauptbahnhof - Friesenheim Mitte"
510-212-10,10,3,,19,,A71680,FFFFFF,"Berliner Platz - Friesenheim Mitte"
510-470-E,E,3,,19,,9C9C9C,000000,"Kreuzstraße - Friesenheim Mitte"
510-471-E,E,3,,19,,9C9C9C,000000,"Friesenheim Mitte - Kreuzstraße"
4-123-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
502-221-2,2,3,,19,,B10346,FFFFFF,"Neckarstadt West - Carl-Benz-Straße"
502-222-2,2,3,,19,,B10346,FFFFFF,"Carl-Benz-Straße - Neckarstadt West"
1-26-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-893-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
3-420-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-21-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-451-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-442-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-142-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
14-428-E,E,0,,19,,9C9C9C,000000,"Berliner Platz - Käfertal Bahnhof"
4-449-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-164-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-476-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-424-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-144-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-452-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-152-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
6-23-6,6,0,,19,Rheingönheim - Neuostheim/Neuhermsheim,966C29,FFFFFF,"MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
6-25-6,6,0,,19,Rheingönheim - Neuostheim/Neuhermsheim,966C29,FFFFFF,"MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
5-11-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-31-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-53-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-86-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-29-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-23-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-25-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-32-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-61-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-88-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-68-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-41-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-64-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
7-445-E,E,0,,19,Oppau - Vogelstang,9C9C9C,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-145-7,7,0,,19,Oppau - Vogelstang,FFCC00,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-441-E,E,0,,19,Oppau - Vogelstang,9C9C9C,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-141-7,7,0,,19,Oppau - Vogelstang,FFCC00,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-453-E,E,0,,19,Oppau - Vogelstang,9C9C9C,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-153-7,7,0,,19,Oppau - Vogelstang,FFCC00,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-143-7,7,0,,19,Oppau - Vogelstang,FFCC00,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-443-E,E,0,,19,Oppau - Vogelstang,9C9C9C,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
9-818-9,9,0,,19,Bad Dürkheim - Heidelberg,95C23D,000000,"(RNV-Express Heidelberg – Edingen – Mannheim -) MA Neuostheim – MA Hauptbahnhof – Ludwigshafen – Bad Dürkheim"
9-814-9,9,0,,19,Bad Dürkheim - Heidelberg,95C23D,000000,"(RNV-Express Heidelberg – Edingen – Mannheim -) MA Neuostheim – MA Hauptbahnhof – Ludwigshafen – Bad Dürkheim"
4-447-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-147-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-481-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-165-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
23-24-23,23,0,,19,Handschuhsheim - Leimen,E48F00,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
23-811-23,23,0,,19,Handschuhsheim - Leimen,E48F00,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
23-22-23,23,0,,19,Handschuhsheim - Leimen,E48F00,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
24-104-24,24,0,,19,Handschuhsheim - Rohrbach Süd,8D2176,FFFFFF,"Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
23-457-E,E,0,,19,Handschuhsheim - Leimen,9C9C9C,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
23-162-23,23,0,,19,Handschuhsheim - Leimen,E48F00,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
23-459-E,E,0,,19,Handschuhsheim - Leimen,9C9C9C,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
23-163-23,23,0,,19,Handschuhsheim - Leimen,E48F00,000000,"HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
72-34-72,72,3,,19,Am Herrschaftsweiher - Melm,0069B4,FFFFFF,"LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
72-32-72,72,3,,19,Am Herrschaftsweiher - Melm,0069B4,FFFFFF,"LU Ruchheim - Oderstraße - Hans-Warsch-Platz - Melm"
73-16-73,73,3,,19,Oggersheim Bf - Otto-Thiele-Platz,8BC5BD,000000,"LU Oggersheim Bahnhof - Maudach Gemeindehaus - Marienkrankenhaus - Otto-Thiele-Platz"
74-35-74,74,3,,19,Berliner Platz - Niederf. - LU Hbf.,83D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
74-7-74,74,3,,19,Berliner Platz - Niederf. - LU Hbf.,83D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld - Bayreuther Straße - LU Hauptbahnhof - LU Rathaus"
77-6-77,77,3,,19,Berliner Pl. - Parkinsel - Berliner Pl.,C291B9,000000,"LU Berliner Platz - Rheinallee - Parkinsel - Rheinallee - LU Berliner Platz"
89-306-89E,89E,3,,19,Oppau - Buschwegbrücke,9D9D9C,000000,"LU Berliner Platz - Pfalzbau - Ebertpark - Freibad Willersinn"
94-32-94,94,3,,19,Berliner Platz - Niederfeld,81D0F5,000000,"LU Berliner Platz - Am Schwanen - Marienkrankenhaus - Niederfeld"
45-4-45,45,3,,19,Neuostheim - Rheinau,0069B4,FFFFFF,"MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
45-23-45,45,3,,19,Neuostheim - Rheinau,0069B4,FFFFFF,"MA Neuostheim - Mallau - MA Rheinau Karlsplatz"
46-12-46,46,3,,19,Seckenheim - Neckarhausen - Friedrichsf.,A89BB1,000000,"MA Seckenheim Rathaus - Neckarhausen - Neu-Edingen - MA Friedrichsfeld - Neckarhausen - MA Seckenheim Rathaus"
48-303-48E,48E,3,,19,Rheinau Bf. - Rheinau Hafen,9D9D9C,000000,"MA Rheinau Bahnhof - Am Rheinauer See - MA Rheinauhafen"
51-11-51,51,3,,19,Sandhofen - Blumenau,0069B4,FFFFFF,"MA Blumenau - Schönau - MA Sandhofen"
106-202-6,6,3,,19,,966C29,FFFFFF,"Gerd-Dehof-Platz - Berliner Platz"
106-216-6,6,3,,19,,966C29,FFFFFF,"Gerd-Dehof-Platz - Paradeplatz"
61-13-61,61,3,,19,Kurpfalzbrücke - Wohlgelegen,4A96D2,000000,"MA Kurpfalzbrücke - Carl-Benz-Straße - Bonifatiuskirche - Ludolf-Krehl-Straße - Einkaufszentrum Wohlgelegen"
53-22-53,53,3,,19,Kurpfalzbrücke - Käfertal / Im Rott,0BBBEF,000000,"MA Kurpfalzbrücke - Luzenberg - Karl-Feuerstein-Straße - Waldstraße - Käfertal Wald - Kometenweg - Sonnenschein - Feuerwache Nord - Käfertal Rathaus - MA Käfertal Bf - Im Rott"
63-811-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
63-812-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
54-4-54,54,3,,19,Vogelstang real - Käfertal,B2A0CD,000000,"MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
63-808-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
60-22-60,60,3,,19,Oststadt - Pfeifferswörth,4E2583,FFFFFF,"Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
60-25-60,60,3,,19,Oststadt - Pfeifferswörth,4E2583,FFFFFF,"Pfeifferswörth - Dudenstraße - Ulmenweg - Sandgewann - Herzogenriedstraße - Neckarstadt West - MA Hauptbahnhof - Lanzvilla"
63-805-63,63,3,,19,MA Hauptbahnhof - Lindenhof,A2C3D6,000000,"MA Pfalzplatz - Hochschule - Möhlstraße - Kunstverein - Wasserturm - MA Hauptbahnhof"
50-34-50,50,3,,19,Sandhofen - Neckarau West,92C56E,000000,"MA Neckarau West - Neuostheim - Käfertal Süd - Speckweg - Waldhof Bf - Schönau - MA Sandhofen"
54-24-54,54,3,,19,Vogelstang real - Käfertal,B2A0CD,000000,"MA Käfertal Bf - Platz der Freundschaft/Vogelstang Zentrum - MA real Vogelstang - Gorgsheimerstraße/Vogelstang Zentrum - Käfertal Rathaus - MA Käfertal Bf"
106-222-6,6,3,,19,,966C29,FFFFFF,"Neuostheim - Berliner Platz"
107-412-E,E,3,,19,,9C9C9C,000000,"MA Hauptbahnhof - Paradeplatz"
34-23-34,34,3,,19,Stotz - Heidebuckelweg,009FE3,FFFFFF,"HD Pfaffengrund - Wieblingen - Heidelberg Hbf - Wilhelmsfeld - Heiligkreuzsteinach"
